original_id_x;date_created;resource_type;specific_resource_type;specific_type;post_type;stream_type;object_name;object_content;from_id;from_username;name;content;final_sentiment;from_display_picture;media_link;link;bio;reply_to_original_id;reply_to_user_id;retweet_from_original_id;retweet_from_user_id;identifikasi;original_id_y;content_y;link_y
141006609489_1078877110940177_1745985172000_1a92d9cf912b9123ef6b0744d7e3dd46f45724e3f0c0e5045908d29949074692;30/04/2025 10.52.52;social_media;facebook;comment;talk;account;Universitas Indonesia;"1,41E+11";;;;Mantap semoga Universitas Indonesia mutu dan kualitasnya semakin mendunia.;positive ;;;https://facebook.com/141006609489_1078877110940177_1745985172000_1a92d9cf912b9123ef6b0744d7e3dd46f45724e3f0c0e5045908d29949074692;;141006609489_1078877110940177;"1,41E+11";;;no-take-out;141006609489_1078877110940177;"UI kembali mempertahankan posisinya sebagai perguruan tinggi terbaik di Indonesia berdasarkan Times Higher Education (THE) Asia University Rangkings.  Tahun ini merupakan tahun ketujuh UI menduduki peringkat 1 Indonesia, sekaligus mempertahankan posisinya di level Asia (201-250) dan Asia Tenggara (20) yang telah dicapai pada tahun sebelumnya.   Terima kasih atas dukungan dan kerja keras seluruh sivitas akademika UI! ðŸ’›  Bersama, kita terus bergerak maju menuju keunggulan yang lebih impactfulâœ¨  #UniversitasIndonesia #TimesHigherEducation #UnggulImpactful #ProudToBeUI";https://facebook.com/141006609489_1078877110940177
141006609489_1068167332011155_1744786686000_92bf7e631fca1fc6f758561012684bd5c7dd691887b75a761dcd47182100bc35;16/04/2025 13.58.06;social_media;facebook;comment;talk;account;Universitas Indonesia;"1,41E+11";;;;Mantap UI;positive ;;;https://facebook.com/141006609489_1068167332011155_1744786686000_92bf7e631fca1fc6f758561012684bd5c7dd691887b75a761dcd47182100bc35;;141006609489_1068167332011155;"1,41E+11";;;no-take-out;141006609489_1068167332011155;"Pada ajang International Petroleum Technology Conference (IPTC) 2025 di Kuala Lumpur, sebuah konferensi energi internasional yang mempertemukan lebih dari 60.000 profesional dari 60+ negara, saya terpilih sebagai salah satu dari 50 delegasi mahasiswa yang lolos seleksi dari 500+ peserta, 103 universitas, dan 27 negara.  Saya bersyukur bahwa dalam kompetisi antarmahasiswa yang menjadi bagian dari konferensi ini, dapat dipercaya menjadi Ketua Tim Carbon Commanders, tim lintas negara yang terdiri dari tujuh mahasiswa dari lima negara: Indonesia, Nigeria, Pakistan, Venezuela, dan Malaysia.  Carbon Commanders membawa misi besar, yaitu merancang strategi pengelolaan emisi karbon di Asia Tenggara melalui penerapan teknologi Carbon Capture and Storage (CCS) yang terintegrasi dengan kebijakan International. Tantangannya bukan hanya soal teknis, tetapi bagaimana menyatukan visi, budaya, dan cara berpikir dari berbagai belahan dunia dalam satu suara.   Keberagaman kami justru menjadi kekuatan karena memiliki berbagai sudut pandang dari kondisi negara masing-masing. Kami saling bertukar ide dan mencari solusi bersama. Dari pengalaman ini, saya belajar bahwa kepemimpinan adalah siapa yang mampu menyatukan, mengarahkan dan menggerakkan. Mahasiswa Indonesia pun mampu berdiri sejajar, bahkan mempin di panggung dunia!  Muhammad Kahfi Arifansyah Mahasiswa Fakultas Teknik 2021  #CeritaPrestasi #MahasiswaUI #UIProfile  #UniversitasIndonesia #FakultasTeknik";https://facebook.com/141006609489_1068167332011155
141006609489_1051459397015282_1742970487000_92bf7e631fca1fc6f758561012684bd5c7dd691887b75a761dcd47182100bc35;26/03/2025 13.28.07;social_media;facebook;comment;talk;account;Universitas Indonesia;"1,41E+11";;;;Mantap UI;positive ;;;https://facebook.com/141006609489_1051459397015282_1742970487000_92bf7e631fca1fc6f758561012684bd5c7dd691887b75a761dcd47182100bc35;;141006609489_1051459397015282;"1,41E+11";;;no-take-out;141006609489_1051459397015282;"â€œTernyata, mbak-mbak yang membacakan berita di TV itu adalah sayaâ€. Hai, Saya Fatimah Albar, Alumni Fakultas Ilmu Administrasi, Prodi Administrasi Negara, Universitas Indonesia. Dan saya ingin sedikit membagikan kisah tentang bagaimana pengalaman berkuliah di UI benar-benar menjadi pondasi yang telah membentuk karakter yang saya miliki hingga sekarang.  Menjalani masa perkuliahan di Jurusan Administrasi Negara, membuat saya belajar banyak hal, tentang pemerintahan, kebijakan publik, dan tata kelola administrasi negara. Pemahaman mendalam mengenai dinamika pemerintahan inilah yang kemudian menjadi landasan kuat dan bekal berharga bagi saya dalam meniti perjalanan karir di dunia jurnalistik.  Dengan semangat, mimpi, dan dedikasi. Saya berhasil menjadi reporter yang mampu meliput berbagai peristiwa penting, melakukan wawancara langsung dengan berbagai tokoh maupun narasumber ternama, sehingga akhirnya saat ini dipercaya sebagai news anchor.   Melalui profesi ini, saya sangat bersyukur karena saya tidak hanya menyampaikan berita kepada publik, tetapi juga berupaya memberikan berbagai informasi yang akurat, mendalam, dan bernilai bagi masyarakat.   Fatimah Albar Alumni FIA angkatan 2015  #UIProfile #UniversitasIndonesia";https://facebook.com/141006609489_1051459397015282
141006609489_1049969433830945_1742799017000_92bf7e631fca1fc6f758561012684bd5c7dd691887b75a761dcd47182100bc35;24/03/2025 13.50.17;social_media;facebook;comment;talk;account;Universitas Indonesia;"1,41E+11";;;;Mantap UI;positive ;;;https://facebook.com/141006609489_1049969433830945_1742799017000_92bf7e631fca1fc6f758561012684bd5c7dd691887b75a761dcd47182100bc35;;141006609489_1049969433830945;"1,41E+11";;;no-take-out;141006609489_1049969433830945;"Halo, Sobat UI!  Kamu Tau Ga Sih? ðŸ¤” Kalau, sistem pangan kita saat ini berkontribusi besar terhadap perubahan iklim, kelangkaan air, dan ketidakadilan sosial lho! Hmmâ€¦tapi, di sisi lain, masih banyak orang yang tidak mendapatkan akses ke makanan sehat dan bergizi. ðŸŒðŸ½ï¸  Nah, maka dari itu, dosen, peneliti, dan guru besar kedokteran di Universitas Indonesia, Prof. dr. Rina Agustina, M.Gizi., Ph.D., dari Fakultas Kedokteran (FK UI), turut serta dalam kajian â€œEATâ€“Lancet Commission 2.0: Securing a Just Transition to Healthy, Environmentally Sustainable Diets for Allâ€.  Penelitian ini menyoroti pentingnya transisi ke pola makan sehat dan berkelanjutan dengan produksi pangan yang lebih adil dan ramah lingkungan. Solusi ini tidak hanya untuk kesehatan kita, tetapi juga untuk masa depan planet ini! ðŸŒ±ðŸ”¬  Penasaran dengan hasil penelitiannya? Yuk, baca jurnal selengkapnya di https://bit.ly/EatLancetCommission2 ðŸ“–ðŸ”—  Sumber: @dper_ui / Direktorat Pendanaan dan Ekosistem Riset UI  #UniversitasIndonesia #UI #DosenUI  #Research #FKUI #RisetUI #SustainableFood  #HealthyDiets #SainsUntukNegeri";https://facebook.com/141006609489_1049969433830945
141006609489_1046047417556480_1742354575000_fc15c2d436480ba4bce65cc2f428e1fe379f962165e6e5cb1e8306e67c9062a7;19/03/2025 10.22.55;social_media;facebook;comment;talk;account;Universitas Indonesia;"1,41E+11";;;;Mantap UI semoga jadi kampus terbaik ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‘;positive ;;;https://facebook.com/141006609489_1046047417556480_1742354575000_fc15c2d436480ba4bce65cc2f428e1fe379f962165e6e5cb1e8306e67c9062a7;;141006609489_1046047417556480;"1,41E+11";;;no-take-out;141006609489_1046047417556480;"Halo Calon Mahasiswa Baru UI.  Cek hasil seleksi SNBP mulai 18 Maret 2025 pukul 15.00 WIB di snbp.ui.ac.id.  Bagi yang diterima melalui jalur SNBP 2025, periode unggah rapor pada 19â€“21 Maret 2025 mulai pukul 12.00 WIB melalui penerimaan.ui.ac.id.  Siapkan diri untuk langkah baru menuju masa depan! ðŸ’›ðŸ’™   #SNBP2025 #UniversitasIndonesia #UIUntukIndonesia";https://facebook.com/141006609489_1046047417556480
141006609489_1078877110940177_1745989560000_82c7cdb4d1bffd58f8aba946337bdd64a00e8965036bae5a53d5f1c720038e96;30/04/2025 12.06.00;social_media;facebook;comment;talk;account;Universitas Indonesia;"1,41E+11";;;;Masya Allah Kerennnnnn UI.. Top dah.;positive ;;;https://facebook.com/141006609489_1078877110940177_1745989560000_82c7cdb4d1bffd58f8aba946337bdd64a00e8965036bae5a53d5f1c720038e96;;141006609489_1078877110940177;"1,41E+11";;;no-take-out;141006609489_1078877110940177;"UI kembali mempertahankan posisinya sebagai perguruan tinggi terbaik di Indonesia berdasarkan Times Higher Education (THE) Asia University Rangkings.  Tahun ini merupakan tahun ketujuh UI menduduki peringkat 1 Indonesia, sekaligus mempertahankan posisinya di level Asia (201-250) dan Asia Tenggara (20) yang telah dicapai pada tahun sebelumnya.   Terima kasih atas dukungan dan kerja keras seluruh sivitas akademika UI! ðŸ’›  Bersama, kita terus bergerak maju menuju keunggulan yang lebih impactfulâœ¨  #UniversitasIndonesia #TimesHigherEducation #UnggulImpactful #ProudToBeUI";https://facebook.com/141006609489_1078877110940177
141006609489_1105129588314929_1749112718000_b35922f8b246c7506fd90bc40b0a8538aab9c236361dad73480d7f6b31f72594;05/06/2025 15.38.38;social_media;facebook;comment;talk;account;Universitas Indonesia;"1,41E+11";;;;"Masya Allah,semoga Allah menjadikan prestasi ini bermanfaat bagi Anda, masyarakat Anda, dan negara Indonesia yang damai dan berkembang.";positive;;;https://facebook.com/141006609489_1105129588314929_1749112718000_b35922f8b246c7506fd90bc40b0a8538aab9c236361dad73480d7f6b31f72594;;141006609489_1105129588314929;"1,41E+11";;;no-take-out;141006609489_1105129588314929;"Lima tahun lalu, saya hanyalah anak bungsu dari keluarga tukang las dan penyapu jalan di Bagan Siapi-api, Rokan Hilir, Riau. Jangankan untuk memikirkan biaya kuliah di Jakarta, uang untuk makan sehari-hari sajapun kerap tak cukup untuk kami. Tapi, Bapak dan Ibu tak pernah lelah berkorban. Ibu bahkan menjual perhiasan satu-satunya, kalung emas pemberian nenek untuk membeli tiket pesawat agar saya bisa mendaftar ulang ke UI. Saat itu, saya berjanji bahwa suatu hari nanti, saya akan membalas semua tetes keringat mereka dengan gelar ini.  Ketika kabar penerimaan saya di FKUI tersiar, media lokal memberitakan kesulitan ekonomi keluarga kami. Dari situ, saya merasa kuasa Tuhan berpihak kepada saya. Ikatan Alumni FKUI, Prof. Ari Fahrial Syam, Guru Besar FKUI, menghubungi kami dan berkata, â€œBiaya kuliah dan hidupmu akan kami tanggung. Fokus saja belajar.â€ Seperti mimpi rasanya bisa menjadi bagian dari ekosistem kedokteran terbaik bangsa ini. Sejak saat itu yang saya lakukan hanyalah belajar dengan giat dan menyelesaikan perkuliahan ini dengan baik serta aktif berkontribusi di kampus. Perjalanan ini menyadarkan saya bahwa keterbatasan bukan akhir cerita, tapi awal dari jaringan kebaikan yang tak terduga.  Kini, setelah mengucap sumpah dokter, tekad saya semakin membara untuk melanjutkan studi yang lebih tinggi nantinya, Saya akan kembali ke Rokan Hilir sebagai dokter spesialis jantung atau kandungan. Di kampung halaman, banyak ibu hamil yang meninggal karena tak ada tenaga ahli, atau pasien jantung yang harus merantau berobat ke kota. Saya ingin perubahan itu dimulai dari tangan saya. Untuk adik-adik di pelosok yang ragu meraih mimpi karena ekonomi, saya berpesan: â€œJalanmu mungkin terjal, tapi selama ada kemauan dan orang-orang baik yang siap membantu, langkahmu tak akan pernah sendiri. Gapai mimpimu, dari desa kecil tanpa biayapun, kita bisa mengubah dunia. Tuhan pasti beri jalanâ€  dr. Syahrul Ramadhan Alumnus Fakultas Kedokteran 2023  #UniversitasIndonesia #UIProfile #CeritaInspiratif #SIMAKUI #SNBP #SNBT #UKT #IPI";https://facebook.com/141006609489_1105129588314929
"1,91E+18";16/04/2025 13.28.14;social_media;twitter;status;talk;keyword;universitas indonesia;universitas indonesia;"1,76E+18";unspokendairy;madeline. JANGAN SAPU PLSSSS;mau ui ya Allah.. mau jadi mahasiswa baru universitas indonesia prodi sastra indonesia melalui snbt 2025;positive ;https://pbs.twimg.com/profile_images/1840276284859183104/bIQyE6HM_normal.jpg;;https://twitter.com/unspokendairy/status/1912392574393794722;"people come and go, but #SVT right here";;;;;no-take-out;;;
141006609489_1045275614300327_1742272755000_3739c2681283f96a24c9f9421ec6d98a9064658875aedb66997f1b50744add9e;18/03/2025 11.39.15;social_media;facebook;comment;talk;account;Universitas Indonesia;"1,41E+11";;;;ngga jd bangga sebagai alumni sebab kasus desertasi si anu;negative;;;https://facebook.com/141006609489_1045275614300327_1742272755000_3739c2681283f96a24c9f9421ec6d98a9064658875aedb66997f1b50744add9e;;141006609489_1045275614300327;"1,41E+11";;;no-take-out;141006609489_1045275614300327;"UI konsisten berada di peringkat 1 Indonesia versi SCImago Institutions Rankings (SIR) dalam 5 tahun terakhir. UI juga kembali menjadi yang terbaik di Indonesia dengan berada di posisi 484 dunia untuk indikator research, innovation , dan societal . Bahkan, keilmuan UI juga masuk sepuluh besar pada 19 bidang pengetahuan yang ditentukan oleh SIR.  Riset dan inovasi yang berdampak merupakan salah satu keunggulan UI. Keberhasilan ini tidak hanya menunjukkan keunggulan kampus, tetapi juga memberikan manfaat yang luas bagi masyarakat.  Terima kasih atas dukungan seluruh sivitas akademika dan mitra UI. Bersama kita wujudkan UI Unggul Impactful!!";https://facebook.com/141006609489_1045275614300327
"1,90E+18";18/03/2025 15.20.34;social_media;twitter;status;talk;keyword;universitas indonesia;universitas indonesia;"1,70E+18";halodunialol;halo dunia;no offense but keterima kedokteran  universitas indonesia  jalur SNBT 2025 actually sucks;negative;https://pbs.twimg.com/profile_images/1901948235826216960/EzWir831_normal.jpg;;https://twitter.com/halodunialol/status/1901911593908383767;;;;;;no-take-out;;;
"1,90E+18";08/03/2025 15.50.03;social_media;twitter;status;talk;keyword;universitas indonesia;universitas indonesia;"1,77E+18";achafkuisoon;acha;no offense but keterima kedokteran umum universitas indonesia 2025 actually sucks;negative;https://pbs.twimg.com/profile_images/1913299082170511360/btnkooUt_normal.jpg;;https://twitter.com/achafkuisoon/status/1898295136330956846;;;;;;no-take-out;;;
141006609489_1046817080812847_1742445199000_9c0c5a919de777bc70f0e77ca0222e2d24363a8d3e4bd5df9837fc8db027f38c;20/03/2025 11.33.19;social_media;facebook;comment;talk;account;Universitas Indonesia;"1,41E+11";;;;Saya bersyukur  dan bangga Krn kedua anak saya mahasiswa UI ðŸ˜ðŸ¥° semakin sukses dan trs semakin maju;positive ;;;https://facebook.com/141006609489_1046817080812847_1742445199000_9c0c5a919de777bc70f0e77ca0222e2d24363a8d3e4bd5df9837fc8db027f38c;;141006609489_1046817080812847;"1,41E+11";;;no-take-out;141006609489_1046817080812847;"Universitas Indonesia masih menjadi yang terunggul pada tiga broad subject areas yang dirilis oleh QS WUR by Subjects 2025. Tiga broad subject UI menduduki peringkat 1 di Indonesia dan masuk 10 besar Asia Tenggara, di antaranya Arts and Humanities (7), Social Sciences and Management (8), dan Life Sciences and Medicine (10). UI juga mengalami kenaikan peringkat dunia untuk broad subject Arts and Humanities dari 220 menjadi 190 dan Life Sciences and Medicine dari peringkat 349 menjadi 331.  Adapun, 7 narrow subjects UI berhasil memperoleh peringkat 5 terbaik di tingkat Asia Tenggara, yaitu Development Studies (2)";
141006609489_1099163802244841_1748417800000_ebb61518598ec64ecb877d2777f7a06d2dbe4451a2e63b76e92050ac411d57c7;28/05/2025 14.36.40;social_media;facebook;comment;talk;account;Universitas Indonesia;"1,41E+11";;;;Selamat bu Dekan cantik  ðŸŽ‰;positive;;;https://facebook.com/141006609489_1099163802244841_1748417800000_ebb61518598ec64ecb877d2777f7a06d2dbe4451a2e63b76e92050ac411d57c7;;141006609489_1099163802244841;"1,41E+11";;;no-take-out;141006609489_1099163802244841;"Selamat atas terpilihnya Yulianti, S.E., M.S.M., Ph.D. sebagai Dekan Fakultas Ekonomi dan Bisnis Universitas Indonesia Periode 2025-2029.  Semoga dapat membawa FEB UI menjadi fakultas yang unggul, kompetitif, inovatif, dan berdampak untuk Indonesia yang lebih baik.   #UniversitasIndonesia #FEBUI #pemilihandekanui";https://facebook.com/141006609489_1099163802244841
141006609489_1068119915349230_1744780757000_be562b6bd50dd303e527ec3c42c3e30d0ee20bc3f81ae344e3c4655643e44ae5;16/04/2025 12.19.17;social_media;facebook;comment;talk;account;Universitas Indonesia;"1,41E+11";;;;Selamat sukses dosen UI;positive ;;;https://facebook.com/141006609489_1068119915349230_1744780757000_be562b6bd50dd303e527ec3c42c3e30d0ee20bc3f81ae344e3c4655643e44ae5;;141006609489_1068119915349230;"1,41E+11";;;no-take-out;141006609489_1068119915349230;"Selamat dan sukses atas pengukuhan Guru Besar Tetap Universitas Indonesia  ðŸŽ“ Prof. Dr. apt. Herman Suryadi, M.Si. dari Fakultas Farmasi ðŸŽ“ Prof. Dr. Ir. Dwi Nowo Martono, M.Si. dari Sekolah Ilmu Lingkungan, dan ðŸŽ“ Prof. Dr. apt. Mahdi Jufri, M.Si. dari Fakultas Farmasi  Semoga senantiasa menginspirasi dan mengamalkan ilmunya untuk kemajuan UI dan Indonesia ðŸ˜‡  #UniversitasIndonesia #GuruBesar #silui #farmasiui";https://facebook.com/141006609489_1068119915349230
141006609489_1045275614300327_1742278474000_ea1e87a8445cf48fda60c435f9ba0d01b3c3f6120c871027e0a3c798a0303063;18/03/2025 13.14.34;social_media;facebook;comment;talk;account;Universitas Indonesia;"1,41E+11";;;;"Selamat untuk Universitas Indonesia konsisten berada di peringkat 1 Indonesia.  Semoga senantiasa konsisten berada di peringkat pertama, semakin bertambah maju, berkembang dan berprestasi. Aamiin aamiin aamiin Yaa Mujiibassaailiin.";positive ;;;https://facebook.com/141006609489_1045275614300327_1742278474000_ea1e87a8445cf48fda60c435f9ba0d01b3c3f6120c871027e0a3c798a0303063;;141006609489_1045275614300327;"1,41E+11";;;no-take-out;141006609489_1045275614300327;"UI konsisten berada di peringkat 1 Indonesia versi SCImago Institutions Rankings (SIR) dalam 5 tahun terakhir. UI juga kembali menjadi yang terbaik di Indonesia dengan berada di posisi 484 dunia untuk indikator research, innovation , dan societal . Bahkan, keilmuan UI juga masuk sepuluh besar pada 19 bidang pengetahuan yang ditentukan oleh SIR.  Riset dan inovasi yang berdampak merupakan salah satu keunggulan UI. Keberhasilan ini tidak hanya menunjukkan keunggulan kampus, tetapi juga memberikan manfaat yang luas bagi masyarakat.  Terima kasih atas dukungan seluruh sivitas akademika dan mitra UI. Bersama kita wujudkan UI Unggul Impactful!!";https://facebook.com/141006609489_1045275614300327
141006609489_1035386168622605_1741228037000_8be1b647ca266bbf67ce2f130e5f90e424d81bd19fccca0a000e4a448163871a;06/03/2025 09.27.17;social_media;facebook;comment;talk;account;Universitas Indonesia;"1,41E+11";;;;Semangat dan teuslah berinovasi Universitas Indonesia  hingga hasilnya lebih baik lagi.;positive ;;;https://facebook.com/141006609489_1035386168622605_1741228037000_8be1b647ca266bbf67ce2f130e5f90e424d81bd19fccca0a000e4a448163871a;;141006609489_1035386168622605;"1,41E+11";;;no-take-out;141006609489_1035386168622605;"ðŸš€ [Kenalan dengan Tim Robotika Universitas Indonesia!]ðŸš€  Halo, Sobat UI!ðŸ‘‹ðŸ»  Kamu pernah membayangkan ga, bagaimana rasanya membuat suatu robot yang canggih dan bisa berkompetisi di ajang nasional maupun internasional?ðŸ¤” Inilah yang dilakukan oleh Tim Robotika Universitas Indonesia (TRUI), salah satu UKM di UI yang fokus pada pengembangan inovasi robotika dan teknologiðŸ¤–  Lebih dari 20 tahun, TRUI telah menghasilkan banyak prestasi yang membanggakan dan juga aktif dalam berbagai kegiatan pameran kolaborasi bersama perusahaan terkemuka, lho!ðŸ¤©ðŸ˜®  Mau tau lebih banyak tentang TRUI dan menjadi bagian dari inovasi teknologi masa depan? Simak postingan berikut, dan kepoin kanal media @uiroboticsteam, ya Sobat! ðŸŒâœ¨  #UniversitasIndonesia  #TRUI #RobotikaUI  #InovasiTeknologi  #MahasiswaUI #UKMUI";https://facebook.com/141006609489_1035386168622605
