original_id_x;date_created;resource_type;specific_resource_type;specific_type;post_type;stream_type;object_name;object_content;from_id;from_username;name;content;final_sentiment;from_display_picture;media_link;link;bio;reply_to_original_id;reply_to_user_id;retweet_from_original_id;retweet_from_user_id;identifikasi;original_id_y;content_y;link_y
"1,88E+18";07/01/2025 18.25.22;social_media;twitter;status;talk;keyword;IPB;IPB;"7,26E+17";superlative_ion;Zen 🍉;@adistihasanah IPB belum punya orkes wkwkwk kami baru ada komunitas biola doank ☝️😅;neutral;https://pbs.twimg.com/profile_images/1861735126616752128/YBRELMpp_normal.jpg;;https://twitter.com/superlative_ion/status/1876590949004161248;Belajar Agribisnis | Currently researching entrepreneurship in agriculture | Pencinta transum dan juga mobil | (Ar) 3d¹⁰ 4s²;"1,88E+18";131021820;;;no-take-out;;;
"1,82E+18";23/07/2024 18.27.03;social_media;twitter;status;talk;keyword;IPB;IPB;"1,50E+18";Manasye_Angga;Angga;"@adninwnb SC dari ITP (Sensori, PGITP), Biomaterial (Fisika), Metode Karakterisasi Material (Fisika), Fisika Kuantum. Departemen ITP dan Fisika sering menyediakan SC yang nyambung dengan Kimia. Selengkapnya cek di Simak IPB.";neutral;https://pbs.twimg.com/profile_images/1763185409386041344/aGwlm03r_normal.jpg;nan;https://twitter.com/Manasye_Angga/status/1815710213896306915;"Without God, we dont exist | Master Student in Chemistry and Chemistry Enthusiast | Liverpool FC, Chemistry, and One Piece | #YNWA";"1,82E+18";"1,69E+18";nan;nan;no-take-out;nan;nan;nan
"1,81E+18";10/07/2024 20.53.33;social_media;twitter;status;talk;keyword;IPB;IPB;"1,77E+18";studyassya;aissyyy aipibi;"@afirastudies wow congratss, selamat bergabung di ipb😻";positive;https://pbs.twimg.com/profile_images/1767837625493438464/_acWHYyk_x96.jpg;nan;https://twitter.com/studyassya/status/1811036039479447637;biokimia IPB 61!♡ | personal acc🙇🏻‍♀️;"1,81E+18";"1,68E+18";nan;nan;no-take-out;nan;nan;nan
"1,85E+18";22/10/2024 13.36.53;social_media;twitter;status;talk;keyword;IPB;IPB;2519111298;erisca_febriani;Erisca Febriani;"@afrkml Aku sejak tahun 2022 melakukan penelitian  urban farming untuk mengatasi urban heat island bersama beberapa dosen IPB di Depok, hasilnya bikin happy karena ternyata urban farming berpotensi bisa menurunkan suhu 0.16 ± 0.07°C.  So at least what w";positive;https://pbs.twimg.com/profile_images/1493772390769197056/blcHXGaS_normal.jpg;nan;https://twitter.com/erisca_febriani/status/1848614484644139172;"author of Dear Nathans trilogi, Kisah Untuk Geri, Serendipity, Pancarona, and many more.";"1,85E+18";978646566;nan;nan;no-take-out;nan;nan;nan
"1,80E+16";26/07/2024 21.27.07;social_media;instagram;comment;talk;account;ipbofficial;1818662133;37527843882;dimasrnaa;dimasrnaa;@aidillladha gepmedia sama latsolnya saya masih bingung model soal test nya gmn;neutral;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/433292507_3551235911793129_6511856391186813473_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=uGX7CXnDDaQQ7kNvgHC7YoN&gid=db167fb4c4674b8fbc7c5a492af18ee6&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDtFO_NKGswLCX9ViUKI7_VnG6Ekq7hDGoNEULhmH35Rg&oe=66A9DA88&_nc_sid=0985b0;nan;https://www.instagram.com/p/C932WF6xDNy/18048535066837292;nan;"3,42E+18";nan;nan;nan;no-take-out;"3,42E+18";"Hai, calon pemimpin masa depan! Gapai dunia dengan menguasai ilmu, salah satunya tentang kecerdasan buatan  Yuk kita simak program studi terbaru dari IPB University yaitu Kecerdasan Buatan!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/C932WF6xDNy/
"1,82E+18";07/08/2024 10.06.04;social_media;twitter;status;talk;account;ipbofficial;114363810;"7,69E+17";majeastic;💥;@alepyou_ @ipbofficial wih luar biasà sekali #IPBinDiversity;positive;https://pbs.twimg.com/profile_images/1764942171751505920/qhgT0-8G_normal.jpg;nan;https://twitter.com/majeastic/status/1821019952297693447;nan;"1,82E+18";385860118;nan;nan;no-take-out;nan;nan;nan
"1,83E+18";06/09/2024 17.14.11;social_media;twitter;status;talk;account;ipbofficial;114363810;"1,37E+18";re_karmakun;Ladiez;"@alhindiba @amrulhaqqqqqqqq @ipbofficial Aku biologi IPB kak 🤩 gedungnya dibelakang, gak ada Lift, Laboratorium di lantai 3 sama 4, pulangnya menjelang sore terus klo gada motor ya mesti jalan kaki  Keren bukan? Xixixixii";neutral;https://pbs.twimg.com/profile_images/1448504942503739397/WfCqJPmi_normal.jpg;nan;https://twitter.com/re_karmakun/status/1831999327788802517;ENG/IND  feel free to bub... EH TAPI JANGAN DI BUB SAMA AKUN MENPES ಥ‿ಥ;"1,83E+18";206618989;nan;nan;no-take-out;nan;nan;nan
"1,91E+18";29/03/2025 16.16.11;social_media;twitter;status;talk;keyword;IPB;IPB;171407490;suntorotyastara;si ibaw;@AliminHerman @saiful_mujani IPB University sekarang namanya. Mahasiswa yang belajar ilmu pertanian di IPB lebih sedikit dibanding ilmu lainnya. Paling banyak mahasiswa jurusan akuntansi dan ti.;neutral;https://pbs.twimg.com/profile_images/1032555363080450048/maihyoID_normal.jpg;;https://twitter.com/suntorotyastara/status/1905911855731953742;Old journalist oldman on twiter old but not wise yet;"1,91E+18";"1,61E+18";;;no-take-out;;;
"1,81E+18";04/07/2024 18.29.19;social_media;twitter;status;talk;keyword;IPB;IPB;"1,77E+18";aipibi61;miptaaipibi ‘61;@amethystsn apk yg membuat trauma berat bagi mahasiswa ipb😔☝🏻;negative;https://pbs.twimg.com/profile_images/1804740951564492800/Qy8fC3gS_normal.jpg;nan;https://twitter.com/aipibi61/status/1808825412346409154;🐮 61’;"1,81E+18";"1,72E+18";nan;nan;no-take-out;nan;nan;nan
"1,87E+18";25/12/2024 16.25.23;social_media;twitter;status;talk;account;ipbofficial;114363810;"7,30E+17";happyngemils;happyngemils;"@aminamow @IPBbercanda @ipbofficial betul ditambah elevasi jalanan tsb lebih rendah dibanding jl raya dramaga & pertigaan ke hs central, kajian ttg drainase di jln itu jg udh bnyk dari capstone/tubes dept kami bahkan sampe skripsi kating, tp bkn nya di be";neutral;https://pbs.twimg.com/profile_images/1867249888024834048/5QmIkA1A_normal.jpg;nan;https://twitter.com/happyngemils/status/1871849712506282038;shahia’s diary 🧚‍♀️🫧;"1,87E+18";"1,30E+18";nan;nan;no-take-out;nan;nan;nan
"1,83E+18";03/09/2024 17.14.41;social_media;twitter;status;talk;account;ipbofficial;114363810;38822392;iKithRara;𐙚;@amrulhaqqqqqqqq gimana nih @ipbofficial;neutral;https://pbs.twimg.com/profile_images/1828407400199790595/jhDuusBs_normal.jpg;nan;https://twitter.com/iKithRara/status/1830912291241631902;🎀🪞𖥻 ִ ۫ ─ keeping the joyful fields alive.;"1,83E+18";"1,25E+18";nan;nan;no-take-out;nan;nan;nan
"1,88E+18";19/01/2025 08.55.23;social_media;twitter;status;talk;account;ipbofficial;114363810;"1,29E+18";mnrutmu;tiara;@anakvangogh @ipbofficial HM BRCANDA YES I LOVE KULIAH I LOVE IPB YES DIGDAYA SEMANGAT KULIAH SEMUANYA 😊🎀❤️🔥;positive ;https://pbs.twimg.com/profile_images/1810009558250885120/24kmxr9M_normal.jpg;;https://twitter.com/mnrutmu/status/1880796165266170148;iy doain aj;"1,88E+18";"1,77E+18";;;no-take-out;;;
"1,79E+16";04/01/2025 17.43.42;social_media;instagram;comment;talk;account;ipbofficial;1818662133;12722355346;jajikhuu;jajikhuu;@andreirwnn kursi besi pelataran LSI tetep paling the Best sih;positive ;https://instagram.fbdo9-1.fna.fbcdn.net/v/t51.2885-19/461261934_1331119877868160_3275438633049816520_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo9-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2AE_1Yux3Itp3kgzd9-Zk_6tRf0cXSSUKZuHBkxzbucBzl6Io5br-feqi0Wu8Trol1E&_nc_ohc=5pJ7FN3WuoQQ7kNvgHh29sV&_nc_gid=b8b9b40785ef49bfa4e9df993c864deb&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYB38LfNxdbknhJV9fq5E4oq3rXiH-MPVRZwgo92QspCNQ&oe=679E7606&_nc_sid=0985b0;;https://www.instagram.com/p/DEXBpHTP5l8/17894290797107144;;"3,54E+18";;;;no-take-out;"3,54E+18";"#SpotIPB  Tahun baru, spot baru, semangat baru ✨  Ini dia Co-Creation Lounge, spot baru yang cantik dan super nyaman di Perpustakaan IPB University. Co-Creation Lounge hadir sebagai ruang bagi #IPBNesian untuk berkreasi, berbagi ide, dan bereksplorasi!   Kira-kira akan jadi spot favorit #IPBNesian gak nih? Komen di kolom komentar yaaa  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #spotipb";https://www.instagram.com/p/DEXBpHTP5l8/
"1,83E+16";17/02/2025 17.34.50;social_media;instagram;comment;talk;account;ipbofficial;1818662133;20658248673;atg.ggg;atg.ggg;@angelnaomimumemo seru banget euy di perikanan😍;positive ;https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/327398372_2892030240929586_1459291290820986504_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2AGrrki9oPooW6VmH7gtc6ck-5KLDn26J3HLN1KMj_2ooC5LPJ5a_hwkqnkvDrwvd6s&_nc_ohc=-WbSU7D8I7IQ7kNvgGe_Q5z&_nc_gid=b322336512cd40bd82951ed64126d67b&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYCsl1gPUM53cAR0ODb4My82T7pltIMyMiXgCBx0ex8H0A&oe=67B979A8&_nc_sid=0985b0;;https://instagram.com/p/DGK0D7SynBw/18348607747194692;;"3,57E+18";;;;no-take-out;"3,57E+18";Live BESTIE Ep 02-2025  Bedah Program Studi IPB University 1. Fisika 2. Teknologi dan Manajemen Perikanan Tangkap  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka;https://instagram.com/p/DGK0D7SynBw
"1,92E+18";17/05/2025 13.13.21;social_media;twitter;status;talk;account;ipbofficial;114363810;"1,80E+18";zaynduakosong;malk_zaynduakosong;@aniesbaswedan Ke @ipbofficial kapan pak?;neutral;https://pbs.twimg.com/profile_images/1894012856737349632/WmSr4u2w_normal.jpg;;https://twitter.com/zaynduakosong/status/1923622852605165644;“Hasbiyallahu la ilaha illa huwa alaihi tawakkaltu wahuwa Robbul Arsyil Adzim”;"1,92E+18";110312278;;;no-take-out;;;
"1,81E+16";23/05/2025 12.26.48;social_media;instagram;comment;talk;account;ipbofficial;1818662133;1484129273;nabyllaaa;nabyllaaa;@anisakhff cakep bgtt toganya woii;positive ;https://instagram.fbdo9-1.fna.fbcdn.net/v/t51.2885-19/439192200_959620032437336_5888739528264507009_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo9-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QHRP1VBueJDqvQ6eksg0xSJziiZFIbyxvI_dvhCmYeN4029U-VRDPCIdNFuBzviOLM&_nc_ohc=nRcGixW9q7AQ7kNvwHEL7LO&_nc_gid=5ZAkxYX91J08B5KoSFP8YA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfJgjvF2gKoSOPYaImZhWdWJopAEckOzt0lHBRczObA7Sw&oe=683EA12B&_nc_sid=0985b0;;https://www.instagram.com/p/DJ6vE_UPGbg/18091514515610927;;"3,64E+18";;;;no-take-out;"3,64E+18";"Bukan sekadar penampilan baru, tapi toga ini menggambarkan diri dengan versi yang bertumbuh dan tampil lebih percaya diri!  Inilah,  Toga Dhara Sadhaniya IPB University ✨  #IPBUniversity #IPBNesian #KampusTerbaik #DiktisaintekBerdampak";https://www.instagram.com/p/DJ6vE_UPGbg/
"1,81E+16";01/05/2025 21.57.23;social_media;instagram;comment;talk;account;ipbofficial;1818662133;74168772283;teknikmesinipb;teknikmesinipb;"@anralifaa aamiiinnn, mimin tunggu di IPB kaaak👏🔥🔥";neutral;https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/491462498_692906989940253_7473871906036216333_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QH06XV0wjY2LA3PMf8dh7IMzjt0WaHsdqUTxRb9Fw0jC7z3XCX_sk4g56b0Kl-FXMM&_nc_ohc=S-uyZmbR0gIQ7kNvwGonA8Q&_nc_gid=uhViI0UtEhv2FqXYNduzEg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfKhN55ILk1ak2Rlx-7tdTkkCi2EbptUKXtPAFAgsaCCww&oe=681F7038&_nc_sid=0985b0;;https://instagram.com/p/DJBtTbyxsnN/18065838266497712;;"3,62E+18";;;;no-take-out;"3,62E+18";"Halo Para Pejuang IPB University!  Buat kamu yang sering tanya, di IPB tuh ada program studi teknik gak sih? Jawabannya ada loh! IPB University kembali membuka sekolah baru, yaitu Sekolah Teknik! Ini dia beberapa program studi yang menjadi bagian dari Sekolah Teknik.  Persiapkan diri kamu sebaik-baiknya yaa untuk menjadi bagian dari keluarga #KampusTerbaik!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #ayomasukipb";https://instagram.com/p/DJBtTbyxsnN
"1,80E+16";21/05/2025 21.11.25;social_media;instagram;comment;talk;account;ipbofficial;1818662133;529217032;diansetyarinisoemadi;dian_didi_ds;@antyabubakarr mau dong wisuda lagi di IPB 😂;neutral;https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/486168033_1856864748459864_8158186827169438754_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHOV7S6I52KZPFnQOVc3NLrESF8aWFBsqak2jxI_D8ir8aXVeFrmzwHZwUXEdEysuw&_nc_ohc=pD4qsh_OhMsQ7kNvwEK0HZ6&_nc_gid=QmdIOdG0CnriqeS47xQZGA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfISJ6VhgPO-rDP59g1TEkFuiRXu5oyP4tWvjRvh7OIxgQ&oe=68341D25&_nc_sid=0985b0;;https://www.instagram.com/p/DJ6vE_UPGbg/17966317598914329;;"3,64E+18";;;;no-take-out;"3,64E+18";"Bukan sekadar penampilan baru, tapi toga ini menggambarkan diri dengan versi yang bertumbuh dan tampil lebih percaya diri!  Inilah,  Toga Dhara Sadhaniya IPB University ✨  #IPBUniversity #IPBNesian #KampusTerbaik #DiktisaintekBerdampak";https://www.instagram.com/p/DJ6vE_UPGbg/
"1,90E+18";18/03/2025 17.31.27;social_media;twitter;status;talk;keyword;IPB;IPB;"1,90E+18";FoundationsofDK;Null;@aqcuirelish IPB baguss! Fasilitasnya juga bagus;positive ;https://pbs.twimg.com/profile_images/1908704773156855810/jrggK9CD_normal.jpg;;https://twitter.com/FoundationsofDK/status/1901944531861561643;Everything at its right place;"1,90E+18";"1,63E+18";;;no-take-out;;;
"1,89E+18";16/02/2025 09.24.29;social_media;twitter;status;talk;keyword;IPB;IPB;"1,55E+18";Dundindam;Diace;@AratachieItto @ipb_menfess Separah apa IPB sampe CCR yang notabene Gedung kuliah paling dimanjakan AC-nya mati wkwkwk;negative;https://pbs.twimg.com/profile_images/1853726465428504576/gpTC_5ts_normal.jpg;;https://twitter.com/Dundindam/status/1890950346136019368;🐟 🔨🎭💄  Onward and Upward;"1,89E+18";"1,47E+18";;;no-take-out;;;
"1,93E+18";22/05/2025 21.09.37;social_media;twitter;status;talk;keyword;IPB;IPB;250714518;dimassetiaditya;Dimas Seti Aditya;@ardisatriawan Sekarang namanya IPB University......Universitas kok institut......Institut kok universitas...;negative;https://pbs.twimg.com/profile_images/696851793414791168/3OwIvPpz_normal.jpg;;https://twitter.com/dimassetiaditya/status/1925554647881982263;I love beauty... I love nature...;"1,92E+18";170542374;;;no-take-out;;;
"1,91E+18";08/04/2025 19.12.50;social_media;twitter;status;talk;keyword;IPB;IPB;2581522560;nantijugaketemu;apa iya dek;@ARSIPAJA @alfianzevory kasian yang kuliah di IPB harus kerja di bank;negative;https://pbs.twimg.com/profile_images/1765084499564748800/7e_8gbOr_normal.jpg;;https://twitter.com/nantijugaketemu/status/1909580192244461912;;"1,91E+18";2993008392;;;no-take-out;;;
"1,88E+18";12/01/2025 14.13.56;social_media;twitter;status;talk;account;ipbofficial;114363810;"1,77E+18";aylafcheesemilk;putri.dongo;@ARSIPAJA wkwkwk IPB kamu kenapa? @ipbofficial;neutral;https://pbs.twimg.com/profile_images/1831145997256585216/dMm9Gqz-_normal.jpg;;https://twitter.com/aylafcheesemilk/status/1878339612038635849;"putri.dongo  (FUFUFAFA AJG, DIA CABUL KE PEVITA PEARCE, AKTRIS KESAYANGAN GUE)";"1,88E+18";2993008392;;;no-take-out;;;
"1,89E+18";06/02/2025 07.02.51;social_media;twitter;status;talk;keyword;IPB;IPB;"1,32E+18";soont0bedrg;˗ˏˋ αrααfkg²⁵ - alter era࿐ྂ;"@arsirasi IPB juga cantik bgt, kayanya aku oleng deh";positive ;https://pbs.twimg.com/profile_images/1789669551032156160/D7N0EnJd_normal.jpg;;https://twitter.com/soont0bedrg/status/1887290823479611416;ENFJ-T||maba fkg UNAIR 2025👩🏻‍⚕️🥼🩺🦷🪥;"1,89E+18";"1,80E+18";;;no-take-out;;;
"1,80E+16";14/01/2025 20.30.27;social_media;instagram;comment;talk;account;ipbofficial;1818662133;47609450862;cek_dmpenting;cek_dmpenting;"@artherside gue udh dm an sm pihak kabem nya dan mereka gapeduli😂 ya karena sama sama mau, ipb gaakan ngurusin hal ginian yang ada malah bikin nama ipb jelek😂";negative;https://instagram.fblr1-3.fna.fbcdn.net/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&_nc_ht=instagram.fblr1-3.fna.fbcdn.net&_nc_cat=1&_nc_ohc=pTJXK6X9SScQ7kNvgHC20mI&_nc_gid=abe19ea7b1ac4031a8254c24febd706f&edm=ALXcmt0BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AYDmqD0UeY4UTp-AJBfSUuuDhy5XuiRoDYLFTlYz-6s_wg&oe=679E7068&_nc_sid=06c8e0;;https://instagram.com/p/DEo7sVzxDC7/18038685911104915;;"3,54E+18";;;;no-take-out;"3,54E+18";"Ini dia cuplikan suasana dan lingkungan dari #KampusTerbaik dalam 12 detik. Super cantik dan nyaman, bukan? 🥰  Makin gak sabar untuk berkuliah di IPB University? Yuk, share harapan kamu di kolom komentar!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://instagram.com/p/DEo7sVzxDC7
"1,81E+18";11/07/2024 10.30.22;social_media;twitter;status;talk;keyword;IPB;IPB;"1,39E+18";msmawardii;faulry;"@aryodakemal yo jgn pindah ipb, tar lu jd homo gay";negative;https://pbs.twimg.com/profile_images/1805843089313218561/k_2BLLau_x96.jpg;nan;https://twitter.com/msmawardii/status/1811241597121786247;nan;"1,81E+18";"1,07E+18";nan;nan;no-take-out;nan;nan;nan
"1,81E+18";20/07/2024 14.00.01;social_media;twitter;status;talk;keyword;IPB;IPB;"1,47E+18";coolyeahasha;asha 🍉;@ashtomicblast ipb sat set sat set😭😭;neutral;https://pbs.twimg.com/profile_images/1565191022212415488/t4fSTp7n_normal.jpg;nan;https://twitter.com/coolyeahasha/status/1814555848615567497;sv || part of narapati bimantara🐺;"1,81E+18";"1,46E+18";nan;nan;no-take-out;nan;nan;nan
"1,82E+18";05/08/2024 21.44.57;social_media;twitter;status;talk;keyword;IPB;IPB;"1,72E+18";chemiztryl0v;― dasyaa²⁶🥼🫧;"@ashtomicblast lewat tl, cantik banget teteh ipb🌹";positive;https://pbs.twimg.com/profile_images/1804735240856104960/YAyKzLS9_normal.jpg;nan;https://twitter.com/chemiztryl0v/status/1820471058333655158;↝ #studytwt • second year of shs | 👩🏻‍🔬                             scientia est potentia 🪻 ⋆·˚;"1,82E+18";"1,46E+18";nan;nan;no-take-out;nan;nan;nan
"1,81E+18";16/07/2024 10.40.21;social_media;twitter;status;talk;keyword;IPB;IPB;"1,26E+18";NubPepengsut;FisikaFrifayer🦖🎨🐤;@astronovers Lanyard nya mau modelan apa? Kalo mau yg berbau IPB setauku bisa dibeli di toko merch IPB.;neutral;https://pbs.twimg.com/profile_images/1799967039387484160/mVqP5t55_normal.jpg;nan;https://twitter.com/NubPepengsut/status/1813056049584480663;"You may not recognize me at first but I assure you, its still me. I always come back! - William Afton";"1,81E+18";"1,61E+18";nan;nan;no-take-out;nan;nan;nan
"1,89E+18";11/02/2025 19.25.08;social_media;twitter;status;talk;keyword;IPB;IPB;922699188;hakubakumasente;prstyowahyu;@asumsico IPB kan universitas  pertanian yaa kok malah milih TNI knk gak Professor IPB anehh;negative;https://pbs.twimg.com/profile_images/1793849888469594113/uCU6gBar_normal.jpg;;https://twitter.com/hakubakumasente/status/1889289564919083298;Randomm sajaa;"1,89E+18";"8,29E+17";;;no-take-out;;;
"1,81E+18";05/07/2024 23.53.58;social_media;twitter;status;talk;keyword;IPB;IPB;"1,17E+18";0114jn;jean;@atprodithe Gamon parah sama ipb😔;neutral;https://pbs.twimg.com/profile_images/1808497006266261504/k8w3R938_normal.jpg;nan;https://twitter.com/0114jn/status/1809269503731331422;No need to find out about me;"1,81E+18";"1,35E+18";nan;nan;no-take-out;nan;nan;nan
"1,92E+18";11/05/2025 00.48.52;social_media;twitter;status;talk;keyword;IPB;IPB;229019278;AGAnostic;aga;@axapenghunimars Kok IPB sekarang jadi lebih oke ya. Dulu ngampus di Darmaga kok masih busuk bener dah;positive ;https://pbs.twimg.com/profile_images/603579499297386496/DDcAhV7N_normal.jpg;;https://twitter.com/AGAnostic/status/1921261170368917576;"Just like Mr. Robert Kool Bell and Mr. Funky George Brown said, We are scientist of sound. We are mathematically puttin it down";"1,92E+18";"1,36E+18";;;no-take-out;;;
"1,91E+18";31/03/2025 17.55.03;social_media;twitter;status;talk;account;ipbofficial;114363810;"1,75E+18";LoneSurvivor_69;Skid_Cybersec 🔻;@BBCIndonesia Jobdesknya Lulusan @ipbofficial pun gak selamat dari tangan Parcok;neutral;https://pbs.twimg.com/profile_images/1858939984910446592/T9M3xRUX_normal.jpg;;https://twitter.com/LoneSurvivor_69/status/1906661514855264388;Behind this monitor screen I can see How the World Works in the Shadow and Celebrate in the Light;"1,91E+18";23772644;;;no-take-out;;;
"1,91E+18";01/04/2025 16.56.59;social_media;twitter;status;talk;account;ipbofficial;114363810;135413212;HastoSuprayogo;Hasto Suprayogo;"@BBCIndonesia Para lulusan pertanian @ipbofficial harusnya protes dan tertampar. Ini bidang mereka, mengapa dikerjaim polisi?";positive ;https://pbs.twimg.com/profile_images/1878711895580155904/cGBRFbGw_normal.jpg;;https://twitter.com/HastoSuprayogo/status/1907009288087732299;Founder of Nusantara Digital Muda - Political Marketing Consultant.;"1,91E+18";23772644;;;no-take-out;;;
"1,93E+18";23/05/2025 00.56.31;social_media;twitter;status;talk;keyword;IPB;IPB;3049420736;radenmasdimas__;GONZAGA;"@bennysiauw89 Ini semua karena IPB University keknya ya, institute but university, dualism, neo-existentialism";neutral;https://pbs.twimg.com/profile_images/1576586482122625026/aav8Zr8A_normal.jpg;;https://twitter.com/radenmasdimas__/status/1925611749031780844;"Deposuit Potentes de Sede, et Exaltavat Humiles | Bercerita di https://t.co/8vtGy8N6XX | Bulaksumur - @DNK_id - @EtananID - https://t.co/yQObISVOB6";"1,93E+18";409049792;;;no-take-out;;;
